"","site_code","site_name","latitude_N","longitude_E","date_MMDDYYYY","date_YYYYMMDD","transect_location","transect_bin_no","transect_bin_m","species_common","species_scientific","species_code","death_estimate","width_mm","notes","measurers"
"127","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",47,"","Ashley Bolwerk, Cathy Mattson"
"128","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",39,"","Ashley Bolwerk, Cathy Mattson"
"129","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",42,"","Ashley Bolwerk, Cathy Mattson"
"130","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",43,"","Ashley Bolwerk, Cathy Mattson"
"131","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",40,"","Ashley Bolwerk, Cathy Mattson"
"132","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",42,"","Ashley Bolwerk, Cathy Mattson"
"133","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",41,"","Ashley Bolwerk, Cathy Mattson"
"134","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",41,"","Ashley Bolwerk, Cathy Mattson"
"135","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",39,"","Ashley Bolwerk, Cathy Mattson"
"136","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Softshell clam","Mya arenaria","CLAMSS","Whole",43,"","Ashley Bolwerk, Cathy Mattson"
"137","2017_M_05","Shinaku Inlet",55.59929,-133.16,"7/11/17",20170712,"Edge",1,25,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",12,"","Ashley Bolwerk, Cathy Mattson"
"138","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",60,"","Tiff Stephens"
"139","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Crab",62,"","Tiff Stephens"
"140","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Crab",54,"","Tiff Stephens"
"141","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Crab",69,"Estimate","Tiff Stephens"
"142","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",77,"","Tiff Stephens"
"143","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",86,"","Tiff Stephens"
"144","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Crab",58,"Estimate","Tiff Stephens"
"145","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Pointed macoma","Macoma inquinata","CLAMMP","Crab",55,"Estimate","Tiff Stephens"
"146","2017_L_02","Goats mouth inlet",55.19286,-132.9,"7/14/2017",20170715,"Edge",1,25,"Pointed macoma","Macoma inquinata","CLAMMP","Crab",44,"","Tiff Stephens"
"147","2017_M_02","North Fish Egg Island",55.49709,-133.17,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",51,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"148","2017_M_02","North Fish Egg Island",55.49709,-133.17,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Crab",43,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"149","2017_M_02","North Fish Egg Island",55.49709,-133.17,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Crab",47,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"150","2017_M_02","North Fish Egg Island",55.49709,-133.17,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",35,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"151","2017_M_02","North Fish Egg Island",55.49709,-133.17,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",40,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"152","2017_M_02","North Fish Egg Island",55.49709,-133.17,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",47,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"153","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",49,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"154","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",60,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"155","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",50,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"156","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",53,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"157","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",81,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"158","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",49,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"159","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",40,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"160","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",62,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"161","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",67,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"162","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",46,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"163","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",80,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"164","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",50,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"165","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",63,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"166","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",82,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"167","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",47,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"168","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",44,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"169","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",77,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"170","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",40,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"171","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",42,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"172","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"173","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Crab",37,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"174","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",55,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"175","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",35,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"176","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",43,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"177","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",43,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"178","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Sea Otter",43,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"179","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",46,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"180","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",21,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"181","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",39,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"182","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",23,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"183","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",18,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"184","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Sea Otter",39,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"185","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",42,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"186","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",45,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"187","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",62,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"188","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Pointed macoma","Macoma inquinata","CLAMMP","Crab",41,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"189","2017_M_03","South Fish Egg Island",55.48442,-133.175,"7/20/2017",20170721,"Edge",1,25,"Pointed macoma","Macoma inquinata","CLAMMP","Whole",39,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"190","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",63,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"191","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",70,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"192","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",71,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"193","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",72,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"194","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",76,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"195","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",71,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"196","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",73,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"197","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",67,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"198","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",64,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"199","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",61,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"200","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",59,"Estimate","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"201","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",67,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"202","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",60,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"203","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Crab",59,"Estimate","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"204","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",75,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"205","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",72,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"206","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",64,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"207","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",45,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"208","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Crab",50,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"209","2017_L_07","Hetta Cove",55.155625,-132.589934,"7/21/2017",20170722,"Edge",1,25,"Pointed macoma","Macoma inquinata","CLAMMP","Sea Otter",44,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"210","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Sea Otter",62,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"211","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",58,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"212","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",54,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"213","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"214","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Butter clam","Saxidomus gigantea","CLAMBU","Whole",57,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"215","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Sea Otter",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"216","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Crab",53,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"217","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Crab",46,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"218","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Crab",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"219","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",48,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"220","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",41,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"221","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",38,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"222","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",36,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"223","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"224","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",50,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"225","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"226","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",50,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"227","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",35,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"228","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Steamer clam","Protothaca staminea","CLAMST","Whole",37,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"229","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Crab",30,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"230","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",44,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"231","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"232","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",33,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"233","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",34,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"234","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",29,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"235","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",54,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"236","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",45,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"237","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Cockle","Clinocardium nutallii","CLAMCK","Whole",18,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"238","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Sea Otter",40,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"239","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Crab",42,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"240","2017_L_06","Farallon Bay",55.19112,-133.105314,"7/22/2017",20170723,"Edge",1,25,"Bentnose macoma","Macoma nasuta","CLAMMB","Whole",39,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
