"ID","Sample","Batch","FA","Area","Conc"
"B_322","B_322_DShrimp_3212019_33.qgd","8","C16.1w",15039,0.0847
"B_254","B_254_SPBack_3212019_46.qgd","8","C16.1w",37168,0.2093
"B_291","B_291_SPBack_3212019_9.qgd","8","C16.1w",45405,0.2556
"B_292","B_292_SPBack_3212019_10.qgd","8","C16.1w",49623,0.2794
"B_333","B_333_SPBack_3212019_38.qgd","8","C16.1w",52265,0.2943
"B_335","B_335_SPBack_3212019_40.qgd","8","C16.1w",73294,0.4126
"B_296","B_296_RedRockC_3212019_15.qgd","8","C16.1w",12837,0.0723
"B_299","B_299_RedRockC_3212019_16.qgd","8","C16.1w",12179,0.0686
"B_301","B_301_RedRockC_3212019_18.qgd","8","C16.1w",3759,0.0212
"B_304","B_304_RedRockC_3212019_20.qgd","8","C16.1w",8879,0.05
"B_305","B_305_RedRockC_3212019_21.qgd","8","C16.1w",2177,0.0123
"B_302","B_302_DungC_3212019_19.qgd","8","C16.1w",11435,0.0644
"B_307","B_307_DungC_3212019_22.qgd","8","C16.1w",18714,0.1054
"B_308","B_308_SPerch_3212019_23.qgd","8","C16.1w",47019,0.2647
"B_310","B_310_SPerch_3212019_24.qgd","8","C16.1w",27905,0.1571
"B_325","B_325_SPerch_3212019_34.qgd","8","C16.1w",22386,0.126
"B_326","B_326_SPerch_3212019_35.qgd","8","C16.1w",24543,0.1382
"B_315","B_315_SPBack_3212019_25.qgd","8","C16.1w",50546,0.2846
"B_317","B_317_SPBack_3212019_26.qgd","8","C16.1w",49655,0.2796
"B_348","B_348_HelmetC_3212019_51.qgd","8","C16.1w",5660,0.0319
"B_330","B_330_Stag_3212019_36.qgd","8","C16.1w",28702,0.1616
"B_331","B_331_Stag_3212019_37.qgd","8","C16.1w",41888,0.2358
"Blank","Blank_ProdMar14_3212019_11.qgd","8","C16.1w",0,0
"Blank","Blank_ProdMar15_3212019_30.qgd","8","C16.1w",0,0
"Blank","Blank_ProdMar18_3212019_44.qgd","8","C16.1w",0,0
"Blank","Blank_ProdMar19_3212019_56.qgd","8","C16.1w",0,0
"Blank","Blank_ProdMar4_3212019_57.qgd","8","C16.1w",0,0
"Blank","Blank_ProdMar5_3212019_58.qgd","8","C16.1w",0,0
"Blank","Blank_ProdMar6_3212019_59.qgd","8","C16.1w",0,0
"B_318","B_318_EGDia_3212019_27.qgd","8","i.C17.0",38742,0.0842
"B_319","B_319_EGDia_3212019_29.qgd","8","i.C17.0",59320,0.1289
"B_340","B_340_EGDia_3212019_42.qgd","8","i.C17.0",36221,0.0787
"B_341","B_341_EGDia_3212019_43.qgd","8","i.C17.0",45915,0.0997
"B_339","B_339_EGDia_3212019_41.qgd","8","i.C17.0",30028,0.0652
"B_062","B_062_Skelp_3212019_8.qgd","8","i.C17.0",-7,0
"B_343","B_343_SKelp_3212019_48.qgd","8","i.C17.0",27,1e-04
"B_058","B_058_Limpet_3212019_55.qgd","8","i.C17.0",253393,0.5504
"B_089","B_089_Limpet_3212019_45.qgd","8","i.C17.0",255247,0.5544
"B_044","B_044_Ido_3212019_7.qgd","8","i.C17.0",57741,0.1254
"B_342","B_342_Macoma_3212019_47.qgd","8","i.C17.0",809736,1.7589
"B_346","B_346_Macoma_3212019_49.qgd","8","i.C17.0",1023398,2.223
"B_356","B_356_ButterC_3212019_52.qgd","8","i.C17.0",1016843,2.2087
"B_357","B_357_ButterC_3212019_53.qgd","8","i.C17.0",1149730,2.4974
"B_358","B_358_ButterC_3212019_54.qgd","8","i.C17.0",1160584,2.521
"B_293","B_293_DShrimp_3212019_12.qgd","8","i.C17.0",193989,0.4214
"B_294","B_294_DShrimp_3212019_13.qgd","8","i.C17.0",102885,0.2235
"B_295","B_295_DShrimp_3212019_14.qgd","8","i.C17.0",152837,0.332
"B_320","B_320_DShrimp_3212019_31.qgd","8","i.C17.0",258114,0.5607
"B_321","B_321_DShrimp_3212019_32.qgd","8","i.C17.0",285326,0.6198
"B_322","B_322_DShrimp_3212019_33.qgd","8","i.C17.0",166389,0.3614
"B_254","B_254_SPBack_3212019_46.qgd","8","i.C17.0",219581,0.477
"B_291","B_291_SPBack_3212019_9.qgd","8","i.C17.0",154642,0.3359
"B_292","B_292_SPBack_3212019_10.qgd","8","i.C17.0",262342,0.5698
"B_333","B_333_SPBack_3212019_38.qgd","8","i.C17.0",304622,0.6617
"B_335","B_335_SPBack_3212019_40.qgd","8","i.C17.0",472869,1.0271
"B_296","B_296_RedRockC_3212019_15.qgd","8","i.C17.0",440012,0.9558
"B_299","B_299_RedRockC_3212019_16.qgd","8","i.C17.0",724250,1.5732
"B_301","B_301_RedRockC_3212019_18.qgd","8","i.C17.0",429142,0.9322
"B_304","B_304_RedRockC_3212019_20.qgd","8","i.C17.0",469806,1.0205
"B_305","B_305_RedRockC_3212019_21.qgd","8","i.C17.0",342748,0.7445
"B_302","B_302_DungC_3212019_19.qgd","8","i.C17.0",477978,1.0382
"B_307","B_307_DungC_3212019_22.qgd","8","i.C17.0",745035,1.6183
"B_308","B_308_SPerch_3212019_23.qgd","8","i.C17.0",190012,0.4127
"B_310","B_310_SPerch_3212019_24.qgd","8","i.C17.0",148697,0.323
"B_325","B_325_SPerch_3212019_34.qgd","8","i.C17.0",104131,0.2262
"B_326","B_326_SPerch_3212019_35.qgd","8","i.C17.0",143035,0.3107
"B_315","B_315_SPBack_3212019_25.qgd","8","i.C17.0",288048,0.6257
"B_317","B_317_SPBack_3212019_26.qgd","8","i.C17.0",291661,0.6335
"B_348","B_348_HelmetC_3212019_51.qgd","8","i.C17.0",130885,0.2843
"B_330","B_330_Stag_3212019_36.qgd","8","i.C17.0",256888,0.558
"B_331","B_331_Stag_3212019_37.qgd","8","i.C17.0",377514,0.82
"Blank","Blank_ProdMar14_3212019_11.qgd","8","i.C17.0",0,0
"Blank","Blank_ProdMar15_3212019_30.qgd","8","i.C17.0",0,0
"Blank","Blank_ProdMar18_3212019_44.qgd","8","i.C17.0",0,0
"Blank","Blank_ProdMar19_3212019_56.qgd","8","i.C17.0",0,0
"Blank","Blank_ProdMar4_3212019_57.qgd","8","i.C17.0",0,0
"Blank","Blank_ProdMar5_3212019_58.qgd","8","i.C17.0",0,0
"Blank","Blank_ProdMar6_3212019_59.qgd","8","i.C17.0",0,0
"B_318","B_318_EGDia_3212019_27.qgd","8","C16.2w",91734,0.4863
"B_319","B_319_EGDia_3212019_29.qgd","8","C16.2w",92700,0.4914
"B_340","B_340_EGDia_3212019_42.qgd","8","C16.2w",65055,0.3449
"B_341","B_341_EGDia_3212019_43.qgd","8","C16.2w",104316,0.553
"B_339","B_339_EGDia_3212019_41.qgd","8","C16.2w",56652,0.3003
"B_062","B_062_Skelp_3212019_8.qgd","8","C16.2w",134928,0.7153
"B_343","B_343_SKelp_3212019_48.qgd","8","C16.2w",50146,0.2658
"B_058","B_058_Limpet_3212019_55.qgd","8","C16.2w",44225,0.2344
"B_089","B_089_Limpet_3212019_45.qgd","8","C16.2w",48264,0.2559
"B_044","B_044_Ido_3212019_7.qgd","8","C16.2w",0,0
"B_342","B_342_Macoma_3212019_47.qgd","8","C16.2w",0,0
"B_346","B_346_Macoma_3212019_49.qgd","8","C16.2w",0,0
"B_356","B_356_ButterC_3212019_52.qgd","8","C16.2w",0,0
"B_357","B_357_ButterC_3212019_53.qgd","8","C16.2w",0,0
"B_358","B_358_ButterC_3212019_54.qgd","8","C16.2w",0,0
"B_293","B_293_DShrimp_3212019_12.qgd","8","C16.2w",0,0
"B_294","B_294_DShrimp_3212019_13.qgd","8","C16.2w",0,0
"B_295","B_295_DShrimp_3212019_14.qgd","8","C16.2w",0,0
"B_320","B_320_DShrimp_3212019_31.qgd","8","C16.2w",0,0
"B_321","B_321_DShrimp_3212019_32.qgd","8","C16.2w",0,0
"B_322","B_322_DShrimp_3212019_33.qgd","8","C16.2w",0,0
"B_254","B_254_SPBack_3212019_46.qgd","8","C16.2w",0,0
"B_291","B_291_SPBack_3212019_9.qgd","8","C16.2w",0,0
"B_292","B_292_SPBack_3212019_10.qgd","8","C16.2w",0,0
"B_333","B_333_SPBack_3212019_38.qgd","8","C16.2w",0,0
"B_335","B_335_SPBack_3212019_40.qgd","8","C16.2w",0,0
"B_296","B_296_RedRockC_3212019_15.qgd","8","C16.2w",0,0
"B_299","B_299_RedRockC_3212019_16.qgd","8","C16.2w",0,0
"B_301","B_301_RedRockC_3212019_18.qgd","8","C16.2w",0,0
"B_304","B_304_RedRockC_3212019_20.qgd","8","C16.2w",0,0
"B_305","B_305_RedRockC_3212019_21.qgd","8","C16.2w",0,0
"B_302","B_302_DungC_3212019_19.qgd","8","C16.2w",0,0
"B_307","B_307_DungC_3212019_22.qgd","8","C16.2w",0,0
"B_308","B_308_SPerch_3212019_23.qgd","8","C16.2w",0,0
"B_310","B_310_SPerch_3212019_24.qgd","8","C16.2w",0,0
"B_325","B_325_SPerch_3212019_34.qgd","8","C16.2w",0,0
"B_326","B_326_SPerch_3212019_35.qgd","8","C16.2w",0,0
"B_315","B_315_SPBack_3212019_25.qgd","8","C16.2w",0,0
"B_317","B_317_SPBack_3212019_26.qgd","8","C16.2w",0,0
"B_348","B_348_HelmetC_3212019_51.qgd","8","C16.2w",0,0
"B_330","B_330_Stag_3212019_36.qgd","8","C16.2w",0,0
"B_331","B_331_Stag_3212019_37.qgd","8","C16.2w",0,0
"Blank","Blank_ProdMar14_3212019_11.qgd","8","C16.2w",0,0
"Blank","Blank_ProdMar15_3212019_30.qgd","8","C16.2w",0,0
"Blank","Blank_ProdMar18_3212019_44.qgd","8","C16.2w",0,0
"Blank","Blank_ProdMar19_3212019_56.qgd","8","C16.2w",0,0
"Blank","Blank_ProdMar4_3212019_57.qgd","8","C16.2w",0,0
"Blank","Blank_ProdMar5_3212019_58.qgd","8","C16.2w",0,0
"Blank","Blank_ProdMar6_3212019_59.qgd","8","C16.2w",0,0
"B_318","B_318_EGDia_3212019_27.qgd","8","C16.2w6",1053233,5.5833
"B_319","B_319_EGDia_3212019_29.qgd","8","C16.2w6",1089700,5.7766
"B_340","B_340_EGDia_3212019_42.qgd","8","C16.2w6",667772,3.5399
"B_341","B_341_EGDia_3212019_43.qgd","8","C16.2w6",1310755,6.9484
"B_339","B_339_EGDia_3212019_41.qgd","8","C16.2w6",653386,3.4636
"B_062","B_062_Skelp_3212019_8.qgd","8","C16.2w6",33647,0.1784
"B_343","B_343_SKelp_3212019_48.qgd","8","C16.2w6",66355,0.3518
"B_058","B_058_Limpet_3212019_55.qgd","8","C16.2w6",228341,1.2105
"B_089","B_089_Limpet_3212019_45.qgd","8","C16.2w6",241614,1.2808
"B_044","B_044_Ido_3212019_7.qgd","8","C16.2w6",10325,0.0547
"B_342","B_342_Macoma_3212019_47.qgd","8","C16.2w6",0,0
"B_346","B_346_Macoma_3212019_49.qgd","8","C16.2w6",0,0
"B_356","B_356_ButterC_3212019_52.qgd","8","C16.2w6",0,0
"B_357","B_357_ButterC_3212019_53.qgd","8","C16.2w6",0,0
"B_358","B_358_ButterC_3212019_54.qgd","8","C16.2w6",2429,0.0129
"B_293","B_293_DShrimp_3212019_12.qgd","8","C16.2w6",16095,0.0853
"B_294","B_294_DShrimp_3212019_13.qgd","8","C16.2w6",19217,0.1019
"B_295","B_295_DShrimp_3212019_14.qgd","8","C16.2w6",27263,0.1445
"B_320","B_320_DShrimp_3212019_31.qgd","8","C16.2w6",16556,0.0878
"B_321","B_321_DShrimp_3212019_32.qgd","8","C16.2w6",15400,0.0816
"B_322","B_322_DShrimp_3212019_33.qgd","8","C16.2w6",29871,0.1583
"B_254","B_254_SPBack_3212019_46.qgd","8","C16.2w6",12798,0.0678
"B_291","B_291_SPBack_3212019_9.qgd","8","C16.2w6",259647,1.3764
"B_292","B_292_SPBack_3212019_10.qgd","8","C16.2w6",28789,0.1526
"B_333","B_333_SPBack_3212019_38.qgd","8","C16.2w6",45142,0.2393
"B_335","B_335_SPBack_3212019_40.qgd","8","C16.2w6",64829,0.3437
"B_296","B_296_RedRockC_3212019_15.qgd","8","C16.2w6",6290,0.0333
"B_299","B_299_RedRockC_3212019_16.qgd","8","C16.2w6",3833,0.0203
"B_301","B_301_RedRockC_3212019_18.qgd","8","C16.2w6",3670,0.0195
"B_304","B_304_RedRockC_3212019_20.qgd","8","C16.2w6",7967,0.0422
"B_305","B_305_RedRockC_3212019_21.qgd","8","C16.2w6",3060,0.0162
"B_302","B_302_DungC_3212019_19.qgd","8","C16.2w6",0,0
"B_307","B_307_DungC_3212019_22.qgd","8","C16.2w6",0,0
"B_308","B_308_SPerch_3212019_23.qgd","8","C16.2w6",94872,0.5029
"B_310","B_310_SPerch_3212019_24.qgd","8","C16.2w6",10794,0.0572
"B_325","B_325_SPerch_3212019_34.qgd","8","C16.2w6",26726,0.1417
"B_326","B_326_SPerch_3212019_35.qgd","8","C16.2w6",30004,0.1591
"B_315","B_315_SPBack_3212019_25.qgd","8","C16.2w6",58707,0.3112
"B_317","B_317_SPBack_3212019_26.qgd","8","C16.2w6",42357,0.2245
"B_348","B_348_HelmetC_3212019_51.qgd","8","C16.2w6",0,0
"B_330","B_330_Stag_3212019_36.qgd","8","C16.2w6",16135,0.0855
"B_331","B_331_Stag_3212019_37.qgd","8","C16.2w6",43476,0.2305
"Blank","Blank_ProdMar14_3212019_11.qgd","8","C16.2w6",0,0
"Blank","Blank_ProdMar15_3212019_30.qgd","8","C16.2w6",0,0
"Blank","Blank_ProdMar18_3212019_44.qgd","8","C16.2w6",0,0
"Blank","Blank_ProdMar19_3212019_56.qgd","8","C16.2w6",0,0
"Blank","Blank_ProdMar4_3212019_57.qgd","8","C16.2w6",0,0
"Blank","Blank_ProdMar5_3212019_58.qgd","8","C16.2w6",0,0
"Blank","Blank_ProdMar6_3212019_59.qgd","8","C16.2w6",0,0
"B_318","B_318_EGDia_3212019_27.qgd","8","a.C17.0",10994,0.0239
"B_319","B_319_EGDia_3212019_29.qgd","8","a.C17.0",15660,0.034
"B_340","B_340_EGDia_3212019_42.qgd","8","a.C17.0",16788,0.0365
"B_341","B_341_EGDia_3212019_43.qgd","8","a.C17.0",15366,0.0334
"B_339","B_339_EGDia_3212019_41.qgd","8","a.C17.0",15605,0.0339
"B_062","B_062_Skelp_3212019_8.qgd","8","a.C17.0",1365,0.003
"B_343","B_343_SKelp_3212019_48.qgd","8","a.C17.0",1077,0.0023
"B_058","B_058_Limpet_3212019_55.qgd","8","a.C17.0",169618,0.3684
"B_089","B_089_Limpet_3212019_45.qgd","8","a.C17.0",152515,0.3313
"B_044","B_044_Ido_3212019_7.qgd","8","a.C17.0",37839,0.0822
"B_342","B_342_Macoma_3212019_47.qgd","8","a.C17.0",309407,0.6721
"B_346","B_346_Macoma_3212019_49.qgd","8","a.C17.0",347195,0.7542
"B_356","B_356_ButterC_3212019_52.qgd","8","a.C17.0",280010,0.6082
"B_357","B_357_ButterC_3212019_53.qgd","8","a.C17.0",345442,0.7504
"B_358","B_358_ButterC_3212019_54.qgd","8","a.C17.0",320242,0.6956
"B_293","B_293_DShrimp_3212019_12.qgd","8","a.C17.0",77039,0.1673
"B_294","B_294_DShrimp_3212019_13.qgd","8","a.C17.0",42387,0.0921
"B_295","B_295_DShrimp_3212019_14.qgd","8","a.C17.0",58589,0.1273
"B_320","B_320_DShrimp_3212019_31.qgd","8","a.C17.0",110403,0.2398
"B_321","B_321_DShrimp_3212019_32.qgd","8","a.C17.0",109986,0.2389
"B_322","B_322_DShrimp_3212019_33.qgd","8","a.C17.0",57315,0.1245
"B_254","B_254_SPBack_3212019_46.qgd","8","a.C17.0",119037,0.2586
"B_291","B_291_SPBack_3212019_9.qgd","8","a.C17.0",68101,0.1479
"B_292","B_292_SPBack_3212019_10.qgd","8","a.C17.0",129655,0.2816
"B_333","B_333_SPBack_3212019_38.qgd","8","a.C17.0",161192,0.3501
"B_335","B_335_SPBack_3212019_40.qgd","8","a.C17.0",303752,0.6598
"B_296","B_296_RedRockC_3212019_15.qgd","8","a.C17.0",186292,0.4047
"B_299","B_299_RedRockC_3212019_16.qgd","8","a.C17.0",290012,0.63
"B_301","B_301_RedRockC_3212019_18.qgd","8","a.C17.0",202705,0.4403
"B_304","B_304_RedRockC_3212019_20.qgd","8","a.C17.0",213046,0.4628
"B_305","B_305_RedRockC_3212019_21.qgd","8","a.C17.0",164446,0.3572
"B_302","B_302_DungC_3212019_19.qgd","8","a.C17.0",245248,0.5327
"B_307","B_307_DungC_3212019_22.qgd","8","a.C17.0",480001,1.0426
"B_308","B_308_SPerch_3212019_23.qgd","8","a.C17.0",57619,0.1252
"B_310","B_310_SPerch_3212019_24.qgd","8","a.C17.0",50718,0.1102
"B_325","B_325_SPerch_3212019_34.qgd","8","a.C17.0",24661,0.0536
"B_326","B_326_SPerch_3212019_35.qgd","8","a.C17.0",74042,0.1608
"B_315","B_315_SPBack_3212019_25.qgd","8","a.C17.0",122897,0.267
"B_317","B_317_SPBack_3212019_26.qgd","8","a.C17.0",141386,0.3071
"B_348","B_348_HelmetC_3212019_51.qgd","8","a.C17.0",54141,0.1176
"B_330","B_330_Stag_3212019_36.qgd","8","a.C17.0",116175,0.2523
"B_331","B_331_Stag_3212019_37.qgd","8","a.C17.0",195543,0.4247
"Blank","Blank_ProdMar14_3212019_11.qgd","8","a.C17.0",0,0
"Blank","Blank_ProdMar15_3212019_30.qgd","8","a.C17.0",0,0
"Blank","Blank_ProdMar18_3212019_44.qgd","8","a.C17.0",0,0
"Blank","Blank_ProdMar19_3212019_56.qgd","8","a.C17.0",0,0
"Blank","Blank_ProdMar4_3212019_57.qgd","8","a.C17.0",0,0
"Blank","Blank_ProdMar5_3212019_58.qgd","8","a.C17.0",0,0
"Blank","Blank_ProdMar6_3212019_59.qgd","8","a.C17.0",0,0
"B_318","B_318_EGDia_3212019_27.qgd","8","C17.1w",0,0
"B_319","B_319_EGDia_3212019_29.qgd","8","C17.1w",0,0
"B_340","B_340_EGDia_3212019_42.qgd","8","C17.1w",0,0
"B_341","B_341_EGDia_3212019_43.qgd","8","C17.1w",0,0
"B_339","B_339_EGDia_3212019_41.qgd","8","C17.1w",0,0
"B_062","B_062_Skelp_3212019_8.qgd","8","C17.1w",0,0
"B_343","B_343_SKelp_3212019_48.qgd","8","C17.1w",0,0
"B_058","B_058_Limpet_3212019_55.qgd","8","C17.1w",0,0
"B_089","B_089_Limpet_3212019_45.qgd","8","C17.1w",0,0
"B_044","B_044_Ido_3212019_7.qgd","8","C17.1w",0,0
"B_342","B_342_Macoma_3212019_47.qgd","8","C17.1w",0,0
"B_346","B_346_Macoma_3212019_49.qgd","8","C17.1w",0,0
"B_356","B_356_ButterC_3212019_52.qgd","8","C17.1w",0,0
"B_357","B_357_ButterC_3212019_53.qgd","8","C17.1w",0,0
"B_358","B_358_ButterC_3212019_54.qgd","8","C17.1w",0,0
"B_293","B_293_DShrimp_3212019_12.qgd","8","C17.1w",0,0
"B_294","B_294_DShrimp_3212019_13.qgd","8","C17.1w",0,0
"B_295","B_295_DShrimp_3212019_14.qgd","8","C17.1w",0,0
"B_320","B_320_DShrimp_3212019_31.qgd","8","C17.1w",0,0
"B_321","B_321_DShrimp_3212019_32.qgd","8","C17.1w",0,0
"B_322","B_322_DShrimp_3212019_33.qgd","8","C17.1w",0,0
"B_254","B_254_SPBack_3212019_46.qgd","8","C17.1w",16738,0.0928
"B_291","B_291_SPBack_3212019_9.qgd","8","C17.1w",9901,0.0549
"B_292","B_292_SPBack_3212019_10.qgd","8","C17.1w",28170,0.1563
"B_333","B_333_SPBack_3212019_38.qgd","8","C17.1w",18344,0.1017
"B_335","B_335_SPBack_3212019_40.qgd","8","C17.1w",20265,0.1124
"B_296","B_296_RedRockC_3212019_15.qgd","8","C17.1w",1352,0.0075
"B_299","B_299_RedRockC_3212019_16.qgd","8","C17.1w",1959,0.0109
"B_301","B_301_RedRockC_3212019_18.qgd","8","C17.1w",2006,0.0111
"B_304","B_304_RedRockC_3212019_20.qgd","8","C17.1w",2356,0.0131
"B_305","B_305_RedRockC_3212019_21.qgd","8","C17.1w",1128,0.0063
"B_302","B_302_DungC_3212019_19.qgd","8","C17.1w",4297,0.0238
"B_307","B_307_DungC_3212019_22.qgd","8","C17.1w",6005,0.0333
"B_308","B_308_SPerch_3212019_23.qgd","8","C17.1w",21293,0.1181
"B_310","B_310_SPerch_3212019_24.qgd","8","C17.1w",11215,0.0622
"B_325","B_325_SPerch_3212019_34.qgd","8","C17.1w",6879,0.0382
"B_326","B_326_SPerch_3212019_35.qgd","8","C17.1w",8287,0.046
"B_315","B_315_SPBack_3212019_25.qgd","8","C17.1w",11865,0.0658
"B_317","B_317_SPBack_3212019_26.qgd","8","C17.1w",20677,0.1147
"B_348","B_348_HelmetC_3212019_51.qgd","8","C17.1w",3434,0.019
"B_330","B_330_Stag_3212019_36.qgd","8","C17.1w",22018,0.1221
"B_331","B_331_Stag_3212019_37.qgd","8","C17.1w",26257,0.1456
"Blank","Blank_ProdMar14_3212019_11.qgd","8","C17.1w",0,0
"Blank","Blank_ProdMar15_3212019_30.qgd","8","C17.1w",0,0
"Blank","Blank_ProdMar18_3212019_44.qgd","8","C17.1w",0,0
"Blank","Blank_ProdMar19_3212019_56.qgd","8","C17.1w",0,0
"Blank","Blank_ProdMar4_3212019_57.qgd","8","C17.1w",0,0
"Blank","Blank_ProdMar5_3212019_58.qgd","8","C17.1w",0,0
"Blank","Blank_ProdMar6_3212019_59.qgd","8","C17.1w",0,0
"B_318","B_318_EGDia_3212019_27.qgd","8","C17.0",55176,0.1199
"B_319","B_319_EGDia_3212019_29.qgd","8","C17.0",65546,0.1424
"B_340","B_340_EGDia_3212019_42.qgd","8","C17.0",64432,0.14
"B_341","B_341_EGDia_3212019_43.qgd","8","C17.0",77135,0.1675
"B_339","B_339_EGDia_3212019_41.qgd","8","C17.0",71228,0.1547
"B_062","B_062_Skelp_3212019_8.qgd","8","C17.0",54294,0.1179
"B_343","B_343_SKelp_3212019_48.qgd","8","C17.0",56635,0.123
"B_058","B_058_Limpet_3212019_55.qgd","8","C17.0",329739,0.7162
"B_089","B_089_Limpet_3212019_45.qgd","8","C17.0",335935,0.7297
"B_044","B_044_Ido_3212019_7.qgd","8","C17.0",100754,0.2189
"B_342","B_342_Macoma_3212019_47.qgd","8","C17.0",503164,1.0929
"B_346","B_346_Macoma_3212019_49.qgd","8","C17.0",732124,1.5903
"B_356","B_356_ButterC_3212019_52.qgd","8","C17.0",412760,0.8966
"B_357","B_357_ButterC_3212019_53.qgd","8","C17.0",473540,1.0286
"B_358","B_358_ButterC_3212019_54.qgd","8","C17.0",475364,1.0326
"B_293","B_293_DShrimp_3212019_12.qgd","8","C17.0",451626,0.981
"B_294","B_294_DShrimp_3212019_13.qgd","8","C17.0",435346,0.9456
"B_295","B_295_DShrimp_3212019_14.qgd","8","C17.0",382799,0.8315
"B_320","B_320_DShrimp_3212019_31.qgd","8","C17.0",491740,1.0681
"B_321","B_321_DShrimp_3212019_32.qgd","8","C17.0",631780,1.3723
"B_322","B_322_DShrimp_3212019_33.qgd","8","C17.0",589574,1.2806
"B_254","B_254_SPBack_3212019_46.qgd","8","C17.0",592994,1.2881
"B_291","B_291_SPBack_3212019_9.qgd","8","C17.0",329563,0.7159
"B_292","B_292_SPBack_3212019_10.qgd","8","C17.0",355764,0.7728
"B_333","B_333_SPBack_3212019_38.qgd","8","C17.0",675594,1.4675
"B_335","B_335_SPBack_3212019_40.qgd","8","C17.0",816961,1.7746
"B_296","B_296_RedRockC_3212019_15.qgd","8","C17.0",395675,0.8595
"B_299","B_299_RedRockC_3212019_16.qgd","8","C17.0",369419,0.8024
"B_301","B_301_RedRockC_3212019_18.qgd","8","C17.0",232935,0.506
"B_304","B_304_RedRockC_3212019_20.qgd","8","C17.0",483717,1.0507
"B_305","B_305_RedRockC_3212019_21.qgd","8","C17.0",205900,0.4472
"B_302","B_302_DungC_3212019_19.qgd","8","C17.0",647008,1.4054
"B_307","B_307_DungC_3212019_22.qgd","8","C17.0",1065369,2.3141
"B_308","B_308_SPerch_3212019_23.qgd","8","C17.0",359967,0.7819
"B_310","B_310_SPerch_3212019_24.qgd","8","C17.0",238671,0.5184
"B_325","B_325_SPerch_3212019_34.qgd","8","C17.0",257216,0.5587
"B_326","B_326_SPerch_3212019_35.qgd","8","C17.0",285577,0.6203
"B_315","B_315_SPBack_3212019_25.qgd","8","C17.0",544437,1.1826
"B_317","B_317_SPBack_3212019_26.qgd","8","C17.0",507050,1.1014
"B_348","B_348_HelmetC_3212019_51.qgd","8","C17.0",289037,0.6278
"B_330","B_330_Stag_3212019_36.qgd","8","C17.0",501989,1.0904
"B_331","B_331_Stag_3212019_37.qgd","8","C17.0",705244,1.5319
"Blank","Blank_ProdMar14_3212019_11.qgd","8","C17.0",0,0
"Blank","Blank_ProdMar15_3212019_30.qgd","8","C17.0",0,0
"Blank","Blank_ProdMar18_3212019_44.qgd","8","C17.0",0,0
"Blank","Blank_ProdMar19_3212019_56.qgd","8","C17.0",0,0
"Blank","Blank_ProdMar4_3212019_57.qgd","8","C17.0",0,0
"Blank","Blank_ProdMar5_3212019_58.qgd","8","C17.0",0,0
"Blank","Blank_ProdMar6_3212019_59.qgd","8","C17.0",0,0
"B_318","B_318_EGDia_3212019_27.qgd","8","C16.3w3",493082,2.4248
"B_319","B_319_EGDia_3212019_29.qgd","8","C16.3w3",507939,2.4979
"B_340","B_340_EGDia_3212019_42.qgd","8","C16.3w3",536901,2.6403
"B_341","B_341_EGDia_3212019_43.qgd","8","C16.3w3",1066618,5.2453
"B_339","B_339_EGDia_3212019_41.qgd","8","C16.3w3",396591,1.9503
"B_062","B_062_Skelp_3212019_8.qgd","8","C16.3w3",0,0
"B_343","B_343_SKelp_3212019_48.qgd","8","C16.3w3",0,0
"B_058","B_058_Limpet_3212019_55.qgd","8","C16.3w3",0,0
"B_089","B_089_Limpet_3212019_45.qgd","8","C16.3w3",0,0
"B_044","B_044_Ido_3212019_7.qgd","8","C16.3w3",0,0
"B_342","B_342_Macoma_3212019_47.qgd","8","C16.3w3",0,0
"B_346","B_346_Macoma_3212019_49.qgd","8","C16.3w3",0,0
"B_356","B_356_ButterC_3212019_52.qgd","8","C16.3w3",0,0
"B_357","B_357_ButterC_3212019_53.qgd","8","C16.3w3",0,0
"B_358","B_358_ButterC_3212019_54.qgd","8","C16.3w3",0,0
"B_293","B_293_DShrimp_3212019_12.qgd","8","C16.3w3",0,0
"B_294","B_294_DShrimp_3212019_13.qgd","8","C16.3w3",0,0
"B_295","B_295_DShrimp_3212019_14.qgd","8","C16.3w3",0,0
"B_320","B_320_DShrimp_3212019_31.qgd","8","C16.3w3",0,0
"B_321","B_321_DShrimp_3212019_32.qgd","8","C16.3w3",0,0
"B_322","B_322_DShrimp_3212019_33.qgd","8","C16.3w3",0,0
"B_254","B_254_SPBack_3212019_46.qgd","8","C16.3w3",0,0
"B_291","B_291_SPBack_3212019_9.qgd","8","C16.3w3",0,0
"B_292","B_292_SPBack_3212019_10.qgd","8","C16.3w3",0,0
"B_333","B_333_SPBack_3212019_38.qgd","8","C16.3w3",0,0
"B_335","B_335_SPBack_3212019_40.qgd","8","C16.3w3",0,0
"B_296","B_296_RedRockC_3212019_15.qgd","8","C16.3w3",0,0
"B_299","B_299_RedRockC_3212019_16.qgd","8","C16.3w3",0,0
"B_301","B_301_RedRockC_3212019_18.qgd","8","C16.3w3",0,0
"B_304","B_304_RedRockC_3212019_20.qgd","8","C16.3w3",0,0
"B_305","B_305_RedRockC_3212019_21.qgd","8","C16.3w3",0,0
"B_302","B_302_DungC_3212019_19.qgd","8","C16.3w3",0,0
"B_307","B_307_DungC_3212019_22.qgd","8","C16.3w3",0,0
